image_path,class,class_name
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-48/pos008_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280219-17-S-A-S1-20190816144144/FieldPos243_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos228_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos069_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r1/pos026_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-20/pos005_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos324_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos411_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-38/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/010319-05r1-S-A-S1-20190816160305/FieldPos246_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-07/pos001_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos038_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos205_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos325_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-02-S-A-S1-20190425114329/FieldPos182_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-29/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/300818-01/pos008_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos129_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos358_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-19-S-A-S1-20190603163732/FieldPos051_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos116_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos196_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos165_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos279_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos445_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-44/pos006_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos171_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-05-S-A-S1-20190426143534/FieldPos209_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-07/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-25/pos002_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos164_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos003_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/180718-02/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-05/pos001_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos275_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-20/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-17-S-A-S1-20190603145137/FieldPos068_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/140618-06/pos006_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/030919-07/pos007_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos052_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos426_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos048_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos228_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos395_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos003_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-37/pos005_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-09-S-A-S1-20190225140514/FieldPos084_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos259_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-02-S-A-S1-20190425114329/FieldPos216_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos006_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos190_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos469_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r2/pos005_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-20/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-55/pos006_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120718-27/pos001_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/060319-02-S-A-S1-20190816170548/FieldPos259_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-09-S-A-S1-20190225140514/FieldPos096_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos157_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos141_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/020919-01/pos003_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos148_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos162_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120718-27/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos153_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/260618-44/pos002_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r3/pos011_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/020919-08/pos007_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/010319-05r1-S-A-S1-20190816160305/FieldPos259_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos081_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/140618-06/pos009_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-17-S-A-S1-20190603145137/FieldPos230_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos428_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/180718-02/pos001_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-17-S-A-S1-20190603145137/FieldPos243_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280219-17-S-A-S1-20190816144144/FieldPos255_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos207_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos170_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/241017-10-S-A-S1-20190701155246/FieldPos148_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-24-S-A-S1-20190604115146/FieldPos247_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos244_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07-S-A-S1-20190510112330/FieldPos135_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos131_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-46/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-45/pos003_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos338_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-17-S-A-S1-20190603145137/FieldPos167_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos027_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-11-S-A-S1-20190510135515/FieldPos262_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/260618-10/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-57/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/241017-10-S-A-S1-20190701155246/FieldPos092_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/260618-32/pos002_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos404_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120618-16/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos378_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-47/pos004_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280219-17-S-A-S1-20190816144144/FieldPos242_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-09-S-A-S1-20190510123456/FieldPos224_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos317_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r2/pos003_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos233_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-09-S-A-S1-20190510123456/FieldPos224_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos139_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos432_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-44/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/300919-4r1/pos008_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-39/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-17-S-A-S1-20190603145137/FieldPos167_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos193_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r1/pos027_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-19-S-A-S1-20190603163732/FieldPos262_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190718-14/pos001_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-48/pos003_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-10/pos003_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos216_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos226_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos280_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-38/pos006_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/290318-02/pos001_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos260_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos078_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos068_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos198_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r1/pos027_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos467_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/290318-02/pos006_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/171017-21-S-A-S1-20190624162525/FieldPos342_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/010319-05r1-S-A-S1-20190816160305/FieldPos277_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos032_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120618-16/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos027_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-38/pos005_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-09-S-A-S1-20190510123456/FieldPos272_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07-S-A-S1-20190510112330/FieldPos235_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos232_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190718-14r1/pos018_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos228_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-26-S-A-S1-20190604140515/FieldPos155_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos159_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos233_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos247_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-16/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-07/pos003_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/150218-01-S-A-S1-20190424164843/FieldPos067_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-03-S-A-S1-20190426160015/FieldPos239_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/020919-01/pos005_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/010919-7r2/pos001_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-02-S-A-S1-20190425114329/FieldPos217_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-11-S-A-S1-20190510135515/FieldPos266_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-06/pos004_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos417_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/260618-10/pos001_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190718-14/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos366_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/280120-57/pos002_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/271017-02-S-A-S1-20190425114329/FieldPos186_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/220219-04-S-A-S1-20190816115501/FieldPos331_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos173_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos467_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-10/pos006_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-04-S-A-S1-20190510101904/FieldPos194_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-12-S-A-S1-20190603121110/FieldPos165_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120618-16/pos008_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/250219-02-S-A-S1-20190816124553/FieldPos443_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/190917-08-S-A-S1-20190221131903/FieldPos268_EDOF_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-25/pos008_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/290919-01/pos000_EDOF_DENISOVAN_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-44/pos000_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r2/pos003_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-10/pos006_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/101017-07r3/pos013_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/120618-16r1/pos011_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/080119-07/pos009_EDOF_DENISOVAN_RGB.tiff,1,Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/270219-12-S-A-S1-20190816133355/FieldPos469_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-06-S-A-S1-20190501134757/FieldPos251_EDOF_RGB.tiff,0,Non-Sickle Cell
/content/drive/MyDrive/dataset/thin_films_part2/sickle-edofed/311017-04-S-A-S1-20190426162351/FieldPos183_EDOF_RGB.tiff,0,Non-Sickle Cell
